THRESHOLD, SCORE, UPPER ANGLE, UPPER THRESHOLD, UPPER_LOAD_CELL, LOWER ANGLE, LOWER THRESHOLD, LOWER_LOAD_CELL, DEP, DEM, TIMESTAMP, SAMPLE_NO
1000,272,25,956.7727288213,35946,123,989.073800366903,30847,100,317,4/28/2024 7:05:34 PM,0
1000,273,25,953.153893518325,28820,124,987.185032392618,38999,98,339,4/28/2024 7:05:34 PM,0
1000,274,24,953.153893518325,24248,123,985.147863137998,36400,100,323,4/28/2024 7:05:34 PM,0
1000,275,24,956.7727288213,25174,122,987.185032392618,28810,107,308,4/28/2024 7:05:34 PM,0
1000,276,23,956.7727288213,27724,123,989.073800366903,31819,100,328,4/28/2024 7:05:35 PM,0
1000,277,22,960.25242672622,27724,124,987.185032392618,41159,115,367,4/28/2024 7:05:35 PM,0
1000,278,22,963.591927283394,30950,123,985.147863137998,38045,118,351,4/28/2024 7:05:35 PM,0
1000,279,21,963.591927283394,31483,122,987.185032392618,30378,125,335,4/28/2024 7:05:35 PM,0
1000,280,20,966.790213248601,30210,123,989.073800366903,32879,136,373,4/28/2024 7:05:36 PM,0
1000,281,19,969.846310392954,29257,123,987.185032392618,44070,136,376,4/28/2024 7:05:36 PM,0
1000,282,18,972.759287799658,29913,123,987.185032392618,39610,153,396,4/28/2024 7:05:36 PM,0
1000,283,18,975.528258147577,30830,122,987.185032392618,31803,161,381,4/28/2024 7:05:36 PM,0
1000,284,17,975.528258147577,31319,123,989.073800366903,36900,153,400,4/28/2024 7:05:36 PM,0
1000,285,16,978.152377981518,30815,122,987.185032392618,36406,161,385,4/28/2024 7:05:37 PM,0
1000,286,16,980.63084796916,34034,122,989.073800366903,30384,161,386,4/28/2024 7:05:37 PM,0
1000,287,15,980.63084796916,34530,122,989.073800366903,35545,178,407,4/28/2024 7:05:37 PM,0
1000,288,14,982.962913144534,35492,122,989.073800366903,36411,178,408,4/28/2024 7:05:37 PM,0
1000,289,15,985.147863137998,37548,121,989.073800366903,28698,178,410,4/28/2024 7:05:38 PM,0
1000,290,16,982.962913144534,31945,122,990.813591723832,29902,161,393,4/28/2024 7:05:38 PM,0
1000,291,15,980.63084796916,26686,122,989.073800366903,38611,178,413,4/28/2024 7:05:38 PM,0
1000,292,14,982.962913144534,26357,122,989.073800366903,36463,178,415,4/28/2024 7:05:38 PM,0
1000,293,14,985.147863137998,31336,121,989.073800366903,29786,178,416,4/28/2024 7:05:39 PM,0
1000,294,13,985.147863137998,32807,122,990.813591723832,34865,187,453,4/28/2024 7:05:39 PM,0
1000,295,12,987.185032392618,33920,122,989.073800366903,47729,187,454,4/28/2024 7:05:39 PM,0
1000,296,11,989.073800366903,37053,122,989.073800366903,45659,203,473,4/28/2024 7:05:39 PM,0
1000,297,12,990.813591723832,39430,121,989.073800366903,36537,194,439,4/28/2024 7:05:39 PM,0
1000,298,13,989.073800366903,33955,121,990.813591723832,30907,194,440,4/28/2024 7:05:40 PM,0
1000,299,12,987.185032392618,26196,121,990.813591723832,38518,194,441,4/28/2024 7:05:40 PM,0
1000,300,11,989.073800366903,27268,121,990.813591723832,38994,210,461,4/28/2024 7:05:40 PM,0
1000,301,10,990.813591723832,32842,120,990.813591723832,38418,220,444,4/28/2024 7:05:40 PM,0
1000,302,10,992.403876506104,34507,119,992.403876506104,35875,233,428,4/28/2024 7:05:41 PM,0
1000,303,9,992.403876506104,34944,119,993.844170297569,33366,233,428,4/28/2024 7:05:41 PM,0
1000,304,8,993.844170297569,34536,119,993.844170297569,40535,248,448,4/28/2024 7:05:41 PM,0
1000,305,8,995.134034370785,37077,119,993.844170297569,39610,248,448,4/28/2024 7:05:41 PM,0
1000,306,8,995.134034370785,40977,118,993.844170297569,30417,247,413,4/28/2024 7:05:42 PM,0
1000,307,9,995.134034370785,36379,119,995.134034370785,30824,233,430,4/28/2024 7:05:42 PM,0
1000,308,10,993.844170297569,28888,119,993.844170297569,40593,233,430,4/28/2024 7:05:42 PM,0
1000,309,9,992.403876506104,28202,119,993.844170297569,35844,233,431,4/28/2024 7:05:42 PM,0
1000,310,8,993.844170297569,30263,118,993.844170297569,28800,247,414,4/28/2024 7:05:42 PM,0
1000,311,8,995.134034370785,38080,119,995.134034370785,37025,248,449,4/28/2024 7:05:43 PM,0
1000,312,8,995.134034370785,39073,118,993.844170297569,36592,247,413,4/28/2024 7:05:43 PM,0
1000,313,9,995.134034370785,37910,118,995.134034370785,28216,247,413,4/28/2024 7:05:43 PM,0
1000,314,10,993.844170297569,27147,118,995.134034370785,29812,247,413,4/28/2024 7:05:43 PM,0
1000,315,9,992.403876506104,22260,119,995.134034370785,38614,233,431,4/28/2024 7:05:44 PM,0
1000,316,8,993.844170297569,23657,118,993.844170297569,37380,247,413,4/28/2024 7:05:44 PM,0
1000,317,8,995.134034370785,31830,118,995.134034370785,31901,247,413,4/28/2024 7:05:44 PM,0
1000,318,7,995.134034370785,32929,118,995.134034370785,38560,261,430,4/28/2024 7:05:44 PM,0
1000,319,6,996.273075820661,35417,118,995.134034370785,38913,248,448,4/28/2024 7:05:45 PM,0
1000,320,7,997.260947684137,36006,117,995.134034370785,30799,261,430,4/28/2024 7:05:45 PM,0
1000,321,8,996.273075820661,28220,118,996.273075820661,33346,247,412,4/28/2024 7:05:45 PM,0
1000,322,7,995.134034370785,23056,118,995.134034370785,45144,261,428,4/28/2024 7:05:45 PM,0
1000,323,6,996.273075820661,26768,118,995.134034370785,42194,248,447,4/28/2024 7:05:46 PM,0
1000,324,5,997.260947684137,31983,117,995.134034370785,35515,275,444,4/28/2024 7:05:46 PM,0
1000,325,5,998.097349045873,31951,117,996.273075820661,32849,275,444,4/28/2024 7:05:46 PM,0
1000,326,4,998.097349045873,31329,117,996.273075820661,40592,275,443,4/28/2024 7:05:46 PM,0
1000,327,3,998.782025129912,32303,117,996.273075820661,41508,275,442,4/28/2024 7:05:46 PM,0
1000,328,2,999.314767377287,36355,116,996.273075820661,38100,303,441,4/28/2024 7:05:47 PM,0
1000,329,3,999.695413509548,34469,116,997.260947684137,33503,290,422,4/28/2024 7:05:47 PM,0
1000,330,2,999.314767377287,29318,116,997.260947684137,42636,303,438,4/28/2024 7:05:47 PM,0
1000,331,2,999.695413509548,29725,116,997.260947684137,45071,303,436,4/28/2024 7:05:47 PM,0
1000,332,1,999.695413509548,36537,115,997.260947684137,41612,319,418,4/28/2024 7:05:48 PM,0
1000,333,2,999.923847578196,37027,115,998.097349045873,38122,319,416,4/28/2024 7:05:48 PM,0
1000,334,2,999.695413509548,33929,114,998.097349045873,32294,336,397,4/28/2024 7:05:48 PM,0
1000,335,2,999.695413509548,25611,115,998.782025129912,35845,319,413,4/28/2024 7:05:48 PM,0
1000,336,1,999.695413509548,27177,114,998.097349045873,35041,319,411,4/28/2024 7:05:48 PM,0
1000,337,0,999.923847578196,31791,114,998.782025129912,32433,330,427,4/28/2024 7:05:49 PM,0
1000,338,0,1000,32311,114,998.782025129912,40000,330,425,4/28/2024 7:05:49 PM,0
1000,339,0,1000,34023,114,998.782025129912,40162,330,424,4/28/2024 7:05:49 PM,0
1000,340,0,1000,38912,113,998.782025129912,36448,336,386,4/28/2024 7:05:49 PM,0
1000,341,0,1000,37902,113,999.314767377287,30301,336,385,4/28/2024 7:05:50 PM,0
1000,342,1,1000,30861,113,999.314767377287,34843,336,382,4/28/2024 7:05:50 PM,0
1000,343,0,999.923847578196,26857,114,999.314767377287,45260,330,416,4/28/2024 7:05:50 PM,0
1000,344,0,1000,27166,113,998.782025129912,43173,336,378,4/28/2024 7:05:50 PM,0
1000,345,0,1000,35988,113,999.314767377287,39962,336,376,4/28/2024 7:05:51 PM,0
1000,346,0,1000,37474,112,999.314767377287,35887,354,355,4/28/2024 7:05:51 PM,0
1000,347,1,1000,33796,111,999.695413509548,33410,373,335,4/28/2024 7:05:51 PM,0
1000,348,0,999.923847578196,26821,112,999.923847578196,39117,354,351,4/28/2024 7:05:51 PM,0
1000,349,0,1000,27209,112,999.695413509548,40074,354,349,4/28/2024 7:05:51 PM,0
1000,350,0,1000,31308,111,999.695413509548,38016,373,328,4/28/2024 7:05:52 PM,0
1000,351,0,1000,31886,110,999.923847578196,36030,393,308,4/28/2024 7:05:52 PM,0
1000,352,0,1000,31760,110,1000,34514,393,305,4/28/2024 7:05:52 PM,0
1000,353,0,1000,31897,110,1000,41726,393,302,4/28/2024 7:05:52 PM,0
1000,354,0,1000,30971,110,1000,40642,393,299,4/28/2024 7:05:53 PM,0
1000,355,0,1000,31857,109,1000,31945,413,279,4/28/2024 7:05:53 PM,0
1000,356,0,1000,30941,110,999.923847578196,39499,393,293,4/28/2024 7:05:53 PM,0
1000,357,0,1000,31771,109,1000,38571,413,273,4/28/2024 7:05:53 PM,0
